production_day,station_id,total_bookings,good_count,fail_count,scrap_count,defect_count,defect_rate_pct,created_at,timestamp,id,station_name,rolling_mean_7d,rolling_mean_3d,rolling_std_7d,previous_day_scrap,defect_trend,downtime_ratio,day_of_week,ma_forecast,es_forecast,ma_error,es_error
2026-03-03 23:00:00+00:00,5,777,722,29,26,55,7.08,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,306,FRA-PP-L01-02,7.981428571428572,8.073333333333329,0.7538220075373373,8.1,-0.03964285714285707,,1,7.981428571428572,7.868801569972838,-0.9014285714285721,-0.7888015699728381
2026-03-04 23:00:00+00:00,5,1003,917,51,35,86,8.57,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,314,FRA-PP-L01-02,7.8100000000000005,7.82333333333333,0.8090323438116278,7.08,-0.09357142857142803,,2,7.8100000000000005,7.828394804506969,0.7599999999999998,0.7416051954930314
2026-03-05 23:00:00+00:00,5,787,724,41,22,63,8.01,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,599,FRA-PP-L01-02,7.728571428571429,7.916666666666662,0.6695129715305161,8.57,0.17785714285714327,,3,7.728571428571429,7.6058583551403185,0.28142857142857114,0.4041416448596813
2026-03-08 23:00:00+00:00,5,1041,963,51,27,78,7.49,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1207,FRA-PP-L01-02,7.9157142857142855,7.886666666666663,0.4942285956537798,8.01,0.06107142857142852,,6,7.9157142857142855,7.605780043454111,-0.42571428571428527,-0.11578004345411053
2026-03-09 23:00:00+00:00,5,552,500,33,19,52,9.42,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1077,FRA-PP-L01-02,7.909999999999999,8.02333333333333,0.4996331987902084,7.49,-0.039642857142856446,,0,7.909999999999999,7.850263570442942,1.5100000000000007,1.5697364295570582
2026-03-10 23:00:00+00:00,5,916,835,46,35,81,8.84,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,635,FRA-PP-L01-02,8.137142857142857,8.306666666666663,0.7539167568044092,9.42,0.11071428571428603,,1,8.137142857142857,7.92378860500395,0.7028571428571428,0.9162113949960498
2026-03-11 23:00:00+00:00,5,1297,1200,58,39,97,7.48,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,118,FRA-PP-L01-02,8.215714285714286,8.58333333333333,0.7997678234516401,8.84,0.20785714285714282,,2,8.215714285714286,7.9669995009084555,-0.7357142857142858,-0.4869995009084551
2026-03-12 23:00:00+00:00,5,1381,1276,64,41,105,7.6,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,637,FRA-PP-L01-02,8.127142857142857,8.579999999999997,0.8476185125734014,7.48,0.11250000000000011,,3,8.127142857142857,7.945194667854291,-0.5271428571428576,-0.3451946678542912
2026-03-15 23:00:00+00:00,5,660,628,18,14,32,4.85,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,553,FRA-PP-L01-02,8.20142857142857,7.973333333333329,0.7586705163514361,7.6,-0.09357142857142826,,6,8.20142857142857,7.92977997032594,-3.3514285714285705,-3.0797799703259408
2026-03-16 23:00:00+00:00,5,982,904,47,31,78,7.94,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1270,FRA-PP-L01-02,7.67,6.643333333333328,1.4475726809617098,4.85,-0.39999999999999997,,0,7.67,7.580877898591043,0.27000000000000046,0.35912210140895695
2026-03-17 23:00:00+00:00,5,1203,1109,63,31,94,7.81,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,692,FRA-PP-L01-02,7.659999999999999,6.796666666666662,1.4450720858605424,7.94,-0.3225000000000001,,1,7.659999999999999,7.589587819630174,0.15000000000000036,0.22041218036982535
2026-03-18 23:00:00+00:00,5,1017,920,61,36,97,9.54,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1028,FRA-PP-L01-02,7.7057142857142855,6.866666666666663,1.4438589167327176,7.81,-0.3307142857142856,,2,7.7057142857142855,7.793170513849286,1.8342857142857136,1.7468294861507134
2026-03-19 23:00:00+00:00,5,996,911,56,29,85,8.53,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,10,FRA-PP-L01-02,7.722857142857142,8.429999999999994,1.4681134638906992,9.54,0.110714285714286,,3,7.722857142857142,7.867903898550632,0.8071428571428569,0.6620961014493671
2026-03-22 23:00:00+00:00,5,904,832,49,23,72,7.96,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,665,FRA-PP-L01-02,7.678571428571429,8.626666666666662,1.4330553440281446,8.53,0.3567857142857148,,6,7.678571428571429,7.895892591374738,0.28142857142857114,0.06410740862526154
2026-03-23 23:00:00+00:00,5,781,712,48,21,69,8.83,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,876,FRA-PP-L01-02,7.747142857142856,8.676666666666662,1.4334540369996105,7.96,0.3585714285714291,,0,7.747142857142856,7.898316051226446,1.0828571428571436,0.9316839487735544
2026-03-24 23:00:00+00:00,5,1101,1018,50,33,83,7.54,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,649,FRA-PP-L01-02,7.922857142857143,8.439999999999996,1.4868054601024576,8.83,0.4535714285714284,,1,7.922857142857143,7.937672363058796,-0.38285714285714256,-0.3976723630587964
2026-03-25 23:00:00+00:00,5,795,728,41,26,67,8.43,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,460,FRA-PP-L01-02,8.307142857142857,8.109999999999994,0.699278539775445,7.54,-0.026428571428571322,,2,8.307142857142857,7.9212644358037885,0.12285714285714278,0.5087355641962112
2026-03-26 23:00:00+00:00,5,914,829,59,26,85,9.3,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1029,FRA-PP-L01-02,8.377142857142857,8.266666666666662,0.6806789327750725,8.43,-0.0657142857142852,,3,8.377142857142857,7.942537015456138,0.9228571428571435,1.3574629845438624
2026-03-29 22:00:00+00:00,5,759,709,31,19,50,6.59,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,898,FRA-PP-L01-02,8.59,8.423333333333328,0.7062577433203839,9.3,-0.04785714285714288,,6,8.59,7.998916516650994,-2.0,-1.4089165166509945
2026-03-30 22:00:00+00:00,5,944,866,53,25,78,8.26,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1241,FRA-PP-L01-02,8.168571428571429,8.106666666666662,0.8988034373808449,6.59,-0.1264285714285713,,0,8.168571428571429,7.942668927203944,0.09142857142857075,0.31733107279605566
2026-03-31 22:00:00+00:00,5,525,482,26,17,43,8.19,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,664,FRA-PP-L01-02,8.129999999999999,8.049999999999995,0.8864160046689912,8.26,-0.06499999999999975,,1,8.129999999999999,7.955879132788238,0.0600000000000005,0.23412086721176184
2026-04-01 22:00:00+00:00,5,1048,964,53,31,84,8.02,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,655,FRA-PP-L01-02,8.162857142857144,7.679999999999995,0.8833216531123566,8.19,-0.08285714285714249,,2,8.162857142857144,7.965823223931951,-0.14285714285714413,0.05417677606804894
2026-04-02 22:00:00+00:00,5,911,830,49,32,81,8.89,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,854,FRA-PP-L01-02,8.047142857142857,8.156666666666661,0.8329808778460325,8.02,-0.0028571428571421698,,3,8.047142857142857,7.968688143283093,0.8428571428571434,0.9213118567169074
2026-04-05 22:00:00+00:00,5,840,784,33,23,56,6.67,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1225,FRA-PP-L01-02,8.24,8.366666666666662,0.8520563361656336,8.89,0.014999999999999817,,6,8.24,8.005568759773201,-1.5700000000000003,-1.335568759773201
2026-04-06 22:00:00+00:00,5,689,633,32,24,56,8.13,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1093,FRA-PP-L01-02,7.988571428571428,7.859999999999995,1.028128211385926,6.67,-0.12607142857142825,,0,7.988571428571428,7.954979476306941,0.14142857142857235,0.17502052369305954
2026-04-07 22:00:00+00:00,5,971,903,40,28,68,7.0,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,586,FRA-PP-L01-02,7.821428571428571,7.896666666666662,0.8608993083094119,8.13,0.07642857142857233,,1,7.821428571428571,7.962240328459273,-0.8214285714285712,-0.9622403284592727
2026-04-08 22:00:00+00:00,5,1317,1226,52,39,91,6.91,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,666,FRA-PP-L01-02,7.88,7.266666666666662,0.7725714637926198,7.0,-0.18749999999999986,,2,7.88,7.926208298687953,-0.9699999999999998,-1.0162082986879533
2026-04-09 22:00:00+00:00,5,903,830,44,29,73,8.08,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1200,FRA-PP-L01-02,7.687142857142858,7.346666666666661,0.8283862683095458,6.91,-0.2371428571428569,,3,7.687142857142858,7.887967338320573,0.39285714285714235,0.192032661679427
2026-04-12 22:00:00+00:00,5,1007,939,38,30,68,6.75,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1089,FRA-PP-L01-02,7.671428571428572,7.329999999999996,0.8182385261733225,8.08,-0.12321428571428544,,6,7.671428571428572,7.894714184757817,-0.9214285714285717,-1.1447141847578166
2026-04-13 22:00:00+00:00,5,617,564,35,18,53,8.59,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,615,FRA-PP-L01-02,7.49,7.246666666666663,0.8673907231845824,6.75,-0.1721428571428567,,0,7.49,7.851985848116759,1.0999999999999996,0.7380141518832408
2026-04-14 22:00:00+00:00,5,1001,932,40,29,69,6.89,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1265,FRA-PP-L01-02,7.4471428571428575,7.806666666666662,0.7907109519437654,8.59,0.14571428571428546,,1,7.4471428571428575,7.878153890030212,-0.5571428571428578,-0.9881538900302127
2026-04-15 22:00:00+00:00,5,923,849,44,30,74,8.02,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,120,FRA-PP-L01-02,7.478571428571429,7.409999999999996,0.7583848752761523,6.89,-0.02499999999999942,,2,7.478571428571429,7.841675246320435,0.5414285714285709,0.1783247536795649
2026-04-16 22:00:00+00:00,5,932,864,44,24,68,7.3,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,317,FRA-PP-L01-02,7.462857142857142,7.833333333333329,0.7436332941648606,8.02,0.1260714285714284,,3,7.462857142857142,7.847070129693757,-0.16285714285714192,-0.5470701296937568
2026-04-19 22:00:00+00:00,5,578,532,29,17,46,7.96,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,244,FRA-PP-L01-02,7.5057142857142845,7.403333333333329,0.7208064266929857,7.3,0.04250000000000036,,6,7.5057142857142845,7.610677864725467,0.4542857142857155,0.3493221352745328
2026-04-20 22:00:00+00:00,5,1155,1061,64,30,94,8.14,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,704,FRA-PP-L01-02,7.655714285714285,7.759999999999995,0.6845158177587355,7.96,0.006071428571428618,,0,7.655714285714285,7.830104784862709,0.48428571428571576,0.3098952151372911
2026-04-21 22:00:00+00:00,5,1192,1079,78,35,113,9.48,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,799,FRA-PP-L01-02,7.664285714285714,7.7999999999999945,0.691058539316251,8.14,0.11857142857142883,,1,7.664285714285714,7.839835863078348,1.8157142857142867,1.6401641369216522
2026-04-22 22:00:00+00:00,5,734,669,34,31,65,8.86,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1177,FRA-PP-L01-02,8.054285714285715,8.526666666666662,0.8427703748720111,9.48,0.18250000000000044,,2,8.054285714285715,7.895884421137751,0.8057142857142843,0.9641155788622484
2026-04-23 22:00:00+00:00,5,703,642,38,23,61,8.68,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1245,FRA-PP-L01-02,8.092857142857143,8.82666666666666,0.8768640009662168,8.86,0.34535714285714286,,3,8.092857142857143,7.928867229698466,0.5871428571428563,0.7511327703015338
2026-04-26 22:00:00+00:00,5,988,911,52,25,77,7.79,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1111,FRA-PP-L01-02,8.348571428571429,9.00666666666666,0.7133822858147587,8.68,0.2364285714285715,,6,8.348571428571429,7.954709960794183,-0.5585714285714287,-0.1647099607941831
2026-04-27 22:00:00+00:00,5,1064,985,47,32,79,7.42,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,978,FRA-PP-L01-02,8.315714285714286,8.44333333333333,0.7359768371096398,7.79,0.12964285714285703,,0,8.315714285714286,7.949616326358931,-0.8957142857142859,-0.5296163263589309
2026-04-28 22:00:00+00:00,5,992,906,50,36,86,8.67,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,345,FRA-PP-L01-02,8.332857142857144,7.963333333333328,0.709288711450056,7.42,-0.11142857142857122,,1,8.332857142857144,7.932233578372041,0.3371428571428563,0.7377664216279589
2026-04-29 22:00:00+00:00,5,931,853,50,28,78,8.38,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1046,FRA-PP-L01-02,8.434285714285716,7.959999999999996,0.6977549030726395,8.67,-0.12857142857142834,,2,8.434285714285716,7.957023286392814,-0.05428571428571516,0.4229767136071869
2026-04-30 22:00:00+00:00,5,1014,929,54,31,85,8.38,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,510,FRA-PP-L01-02,8.468571428571428,8.156666666666663,0.6866932496010302,8.38,-0.17642857142857132,,3,8.468571428571428,7.9715071008642475,-0.08857142857142719,0.40849289913575326
2026-05-03 22:00:00+00:00,5,1172,1091,61,20,81,6.91,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,312,FRA-PP-L01-02,8.311428571428571,8.476666666666661,0.5230177999338305,8.38,-0.04142857142857098,,6,8.311428571428571,7.9855739737464875,-1.4014285714285712,-1.0755739737464873
2026-05-04 22:00:00+00:00,5,1141,1056,46,39,85,7.45,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,728,FRA-PP-L01-02,8.032857142857143,7.889999999999996,0.6783734046898396,6.91,-0.11321428571428499,,0,8.032857142857143,7.951432844690765,-0.5828571428571427,-0.5014328446907648
2026-05-05 22:00:00+00:00,5,987,903,50,34,84,8.51,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,385,FRA-PP-L01-02,7.857142857142857,7.579999999999996,0.6410853891569259,7.45,-0.08321428571428552,,1,7.857142857142857,7.935671435321549,0.652857142857143,0.5743285646784511
2026-05-06 22:00:00+00:00,5,902,825,47,30,77,8.54,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,488,FRA-PP-L01-02,7.96,7.62333333333333,0.6847870715290578,8.51,-0.02285714285714313,,2,7.96,7.954269812278905,0.5799999999999992,0.5857301877210945
2026-05-07 22:00:00+00:00,5,704,656,23,25,48,6.82,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1272,FRA-PP-L01-02,8.120000000000001,8.166666666666663,0.6682314968132982,8.54,-0.03785714285714332,,3,8.120000000000001,7.973302859278616,-1.3000000000000007,-1.1533028592786154
2026-05-10 22:00:00+00:00,5,1106,1025,51,30,81,7.32,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1016,FRA-PP-L01-02,7.855714285714285,7.9566666666666634,0.7722015527666652,6.82,-0.0985714285714284,,6,7.855714285714285,7.937636189135522,-0.5357142857142847,-0.6176361891355215
2025-11-12 23:00:00+00:00,6,1074,996,52,26,78,7.26,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1231,FRA-PP-L01-03,,,,,,,2,,,,
2025-11-13 23:00:00+00:00,6,892,825,42,25,67,7.51,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,923,FRA-PP-L01-03,,,,7.26,,,3,,,,
2025-11-16 23:00:00+00:00,6,683,621,45,17,62,9.08,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,870,FRA-PP-L01-03,,7.385,,7.51,,,6,,,,
2025-11-17 23:00:00+00:00,6,1129,1029,68,32,100,8.86,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,709,FRA-PP-L01-03,7.95,7.95,0.9865596788841514,9.08,0.9099999999999985,,0,7.95,,0.9099999999999993,
2025-11-18 23:00:00+00:00,6,1312,1225,52,35,87,6.63,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1042,FRA-PP-L01-03,8.1775,8.483333333333334,0.9251441329147942,8.86,0.6369999999999996,,1,8.1775,,-1.5475000000000003,
2025-11-19 23:00:00+00:00,6,1020,931,54,35,89,8.73,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,676,FRA-PP-L01-03,7.867999999999999,8.19,1.058711480999427,6.63,0.00899999999999986,,2,7.867999999999999,,0.862000000000001,
2025-11-20 23:00:00+00:00,6,761,700,35,26,61,8.02,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,348,FRA-PP-L01-03,8.011666666666667,8.073333333333332,1.0102161484883652,8.73,0.12828571428571417,,3,8.011666666666667,,0.00833333333333286,
2025-11-23 23:00:00+00:00,6,810,741,45,24,69,8.52,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,165,FRA-PP-L01-03,8.012857142857143,7.793333333333334,0.922202332927619,8.02,0.08107142857142885,,6,8.012857142857143,,0.5071428571428562,
2025-11-24 23:00:00+00:00,6,851,787,42,22,64,7.52,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,882,FRA-PP-L01-03,8.192857142857143,8.423333333333334,0.8723858910236586,8.52,0.02785714285714344,,0,8.192857142857143,,-0.6728571428571435,
2025-11-25 23:00:00+00:00,6,602,559,27,16,43,7.14,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,281,FRA-PP-L01-03,8.194285714285714,8.020000000000001,0.8710885363126059,7.52,-0.14178571428571435,,1,8.194285714285714,,-1.0542857142857143,
2025-11-26 23:00:00+00:00,6,951,860,55,36,91,9.57,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1120,FRA-PP-L01-03,7.917142857142856,7.726666666666667,0.8506999918834349,7.14,-0.12821428571428567,,2,7.917142857142856,7.786064974569658,1.652857142857144,1.7839350254303419
2025-11-27 23:00:00+00:00,6,1006,937,39,30,69,6.86,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,88,FRA-PP-L01-03,8.018571428571429,8.076666666666666,1.009379819021373,9.57,0.1835714285714288,,3,8.018571428571429,8.409090826981334,-1.1585714285714284,-1.5490908269813337
2025-11-30 23:00:00+00:00,6,761,711,39,11,50,6.57,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,841,FRA-PP-L01-03,8.051428571428572,7.8566666666666665,0.9591389988148846,6.86,-0.13892857142857093,,6,8.051428571428572,7.948184673912386,-1.4814285714285713,-1.3781846739123855
2025-12-01 23:00:00+00:00,6,1101,1009,52,40,92,8.36,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,354,FRA-PP-L01-03,7.742857142857143,7.666666666666667,1.047802689531992,6.57,-0.20071428571428565,,0,7.742857142857143,7.519999792075095,0.6171428571428565,0.8400002079249047
2025-12-02 23:00:00+00:00,6,956,875,45,36,81,8.47,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,617,FRA-PP-L01-03,7.791428571428573,7.263333333333333,1.0704271510543282,8.36,-0.09499999999999933,,1,7.791428571428573,7.710436503836971,0.6785714285714279,0.7595634961630298
2025-12-03 23:00:00+00:00,6,1389,1286,70,33,103,7.42,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,45,FRA-PP-L01-03,7.784285714285715,7.8,1.064907776020333,8.47,0.08178571428571467,,2,7.784285714285715,7.887428349284293,-0.36428571428571477,-0.467428349284293
2025-12-04 23:00:00+00:00,6,747,691,37,19,56,7.5,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,113,FRA-PP-L01-03,7.7700000000000005,8.083333333333334,1.0697040089046441,7.42,0.005000000000000257,,3,7.7700000000000005,7.764000657010655,-0.27000000000000046,-0.264000657010655
2025-12-07 23:00:00+00:00,6,639,589,33,17,50,7.82,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,357,FRA-PP-L01-03,7.821428571428571,7.796666666666667,1.042679697884711,7.5,-0.11392857142857137,,6,7.821428571428571,7.684999239359729,-0.0014285714285708906,0.13500076064027144
2025-12-08 23:00:00+00:00,6,1190,1110,48,32,80,6.72,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,800,FRA-PP-L01-03,7.571428571428571,7.580000000000001,0.7104090035894483,7.82,0.13571428571428612,,0,7.571428571428571,7.692944083957048,-0.8514285714285714,-0.9729440839570485
2025-12-09 23:00:00+00:00,6,1229,1137,60,32,92,7.49,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1050,FRA-PP-L01-03,7.551428571428572,7.346666666666667,0.7353101062687448,6.72,-0.0571428571428564,,1,7.551428571428572,7.468420255887907,-0.06142857142857139,0.021579744112092847
2025-12-10 23:00:00+00:00,6,1175,1079,60,36,96,8.17,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,997,FRA-PP-L01-03,7.682857142857142,7.343333333333334,0.6005196162689524,7.49,-0.20392857142857104,,2,7.682857142857142,7.437683969312863,0.48714285714285754,0.7323160306871372
2025-12-11 23:00:00+00:00,6,747,687,34,26,60,8.03,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,9,FRA-PP-L01-03,7.655714285714287,7.46,0.5682387157658643,8.17,-0.054999999999999626,,3,7.655714285714287,7.542428446737288,0.3742857142857128,0.4875715532627112
2025-12-14 23:00:00+00:00,6,733,672,42,19,61,8.32,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,785,FRA-PP-L01-03,7.5928571428571425,7.896666666666666,0.4807533770279827,8.03,0.10142857142857128,,6,7.5928571428571425,7.605847461032664,0.7271428571428578,0.714152538967336
2025-12-15 23:00:00+00:00,6,758,702,37,19,56,7.39,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1052,FRA-PP-L01-03,7.721428571428572,8.173333333333332,0.5431214895223286,8.32,0.15464285714285742,,0,7.721428571428572,7.710589344250501,-0.33142857142857274,-0.320589344250501
2025-12-16 23:00:00+00:00,6,770,703,40,27,67,8.7,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,112,FRA-PP-L01-03,7.7057142857142855,7.913333333333333,0.5521128249086159,7.39,0.08750000000000026,,1,7.7057142857142855,7.645470216689988,0.9942857142857138,1.0545297833100111
2025-12-17 23:00:00+00:00,6,983,886,60,37,97,9.87,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,890,FRA-PP-L01-03,7.831428571428572,8.136666666666665,0.6700604095012276,8.7,0.21035714285714313,,2,7.831428571428572,7.79929992818478,2.0385714285714274,2.070700071815219
2025-12-18 23:00:00+00:00,6,740,680,34,26,60,8.11,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,788,FRA-PP-L01-03,8.28142857142857,8.653333333333332,0.8363497787295416,9.87,0.2699999999999995,,3,8.28142857142857,8.112707087025308,-0.17142857142857082,-0.002707087025308752
2025-12-21 23:00:00+00:00,6,977,903,40,34,74,7.57,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,227,FRA-PP-L01-03,8.37,8.893333333333333,0.7686568371733479,8.11,0.13857142857142815,,6,8.37,8.124843207853653,-0.7999999999999989,-0.5548432078536525
2025-12-22 23:00:00+00:00,6,1045,945,61,39,100,9.57,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,99,FRA-PP-L01-03,8.284285714285714,8.516666666666666,0.8259914677294831,7.57,0.024285714285714556,,0,8.284285714285714,8.058094940852273,1.2857142857142865,1.5119050591477272
2025-12-23 23:00:00+00:00,6,749,680,45,24,69,9.21,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,63,FRA-PP-L01-03,8.504285714285713,8.416666666666666,0.9436782139207053,9.57,0.12571428571428628,,1,8.504285714285713,8.275048983455482,0.7057142857142882,0.9349510165445185
2025-12-24 23:00:00+00:00,6,930,860,44,26,70,7.53,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1158,FRA-PP-L01-03,8.63142857142857,8.783333333333333,0.9741736424859209,9.21,0.17499999999999993,,2,8.63142857142857,8.418551409531814,-1.1014285714285696,-0.8885514095318134
2025-12-25 23:00:00+00:00,6,755,701,34,20,54,7.15,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,1027,FRA-PP-L01-03,8.651428571428571,8.77,0.9454527763886217,7.53,-0.1203571428571424,,3,8.651428571428571,8.328773774294174,-1.501428571428571,-1.1787737742941733
2025-12-28 23:00:00+00:00,6,1002,934,44,24,68,6.79,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,454,FRA-PP-L01-03,8.43,7.963333333333334,1.100908715561831,7.15,-0.27428571428571424,,6,8.43,8.200927090398334,-1.6399999999999997,-1.4109270903983342
2025-12-29 23:00:00+00:00,6,716,652,42,22,64,8.94,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,701,FRA-PP-L01-03,7.990000000000001,7.156666666666666,1.0434557968596467,6.79,-0.24428571428571377,,0,7.990000000000001,8.042708206703725,0.9499999999999984,0.8972917932962741
2025-12-30 23:00:00+00:00,6,752,703,34,15,49,6.52,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,634,FRA-PP-L01-03,8.108571428571429,7.626666666666665,1.104723624131523,8.94,-0.12535714285714283,,1,8.108571428571429,8.153527964998558,-1.588571428571429,-1.6335279649985583
2025-12-31 23:00:00+00:00,6,958,882,46,30,76,7.93,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,614,FRA-PP-L01-03,7.958571428571429,7.416666666666667,1.251564734927557,6.52,-0.37250000000000005,,2,7.958571428571429,7.976621402270794,-0.028571428571429358,-0.046621402270794476
2026-01-01 23:00:00+00:00,6,1221,1131,58,32,90,7.37,2026-05-13 13:23:40.638970+00:00,2026-05-13 13:23:40.638970+00:00,43,FRA-PP-L01-03,7.724285714285714,7.796666666666666,1.0342768350052949,7.93,-0.14535714285714266,,3,7.724285714285714,7.973444338497918,-0.3542857142857141,-0.6034443384979182
